date,month,store,item,sales
27-03-2023,3,store_5,tropical fruit,2.676343211
28-03-2023,3,store_5,tropical fruit,2.677053055
29-03-2023,3,store_5,tropical fruit,2.750230031
30-03-2023,3,store_5,tropical fruit,2.865320371
31-03-2023,3,store_5,tropical fruit,2.883892373
01-01-2023,1,store_5,rolls/buns,3.385747051
02-01-2023,1,store_5,rolls/buns,3.512455487
03-01-2023,1,store_5,rolls/buns,3.503407845
04-01-2023,1,store_5,rolls/buns,3.632400211
05-01-2023,1,store_5,rolls/buns,3.674086361
06-01-2023,1,store_5,rolls/buns,3.734854974
07-01-2023,1,store_5,rolls/buns,3.763168225
08-01-2023,1,store_5,rolls/buns,3.387220562
09-01-2023,1,store_5,rolls/buns,3.558524847
10-01-2023,1,store_5,rolls/buns,3.55437976
11-01-2023,1,store_5,rolls/buns,3.638962003
12-01-2023,1,store_5,rolls/buns,3.663917738
13-01-2023,1,store_5,rolls/buns,3.719851553
14-01-2023,1,store_5,rolls/buns,3.805171337
15-01-2023,1,store_5,rolls/buns,3.403590765
16-01-2023,1,store_5,rolls/buns,3.529754083
17-01-2023,1,store_5,rolls/buns,3.505305465
18-01-2023,1,store_5,rolls/buns,3.623118265
19-01-2023,1,store_5,rolls/buns,3.674891073
20-01-2023,1,store_5,rolls/buns,3.74479571
21-01-2023,1,store_5,rolls/buns,3.78809432
22-01-2023,1,store_5,rolls/buns,3.350507316
23-01-2023,1,store_5,rolls/buns,3.544727262
24-01-2023,1,store_5,rolls/buns,3.562894879
25-01-2023,1,store_5,rolls/buns,3.617139738
26-01-2023,1,store_5,rolls/buns,3.665946766
27-01-2023,1,store_5,rolls/buns,3.740433362
28-01-2023,1,store_5,rolls/buns,3.774607517
29-01-2023,1,store_5,rolls/buns,3.394824958
30-01-2023,1,store_5,rolls/buns,3.510138376
31-01-2023,1,store_5,rolls/buns,3.498727888
01-02-2023,2,store_5,rolls/buns,3.682392072
02-02-2023,2,store_5,rolls/buns,3.788212024
03-02-2023,2,store_5,rolls/buns,3.858565377
04-02-2023,2,store_5,rolls/buns,3.900077681
05-02-2023,2,store_5,rolls/buns,3.49764042
06-02-2023,2,store_5,rolls/buns,3.661427327
07-02-2023,2,store_5,rolls/buns,3.633741341
08-02-2023,2,store_5,rolls/buns,3.687461675
09-02-2023,2,store_5,rolls/buns,3.766565155
10-02-2023,2,store_5,rolls/buns,3.85581386
11-02-2023,2,store_5,rolls/buns,3.878956867
12-02-2023,2,store_5,rolls/buns,3.475422176
13-02-2023,2,store_5,rolls/buns,3.617663306
14-02-2023,2,store_5,rolls/buns,3.616529434
15-02-2023,2,store_5,rolls/buns,3.710394189
16-02-2023,2,store_5,rolls/buns,3.813635281
17-02-2023,2,store_5,rolls/buns,3.827592663
18-02-2023,2,store_5,rolls/buns,3.884957168
19-02-2023,2,store_5,rolls/buns,3.486605874
20-02-2023,2,store_5,rolls/buns,3.644839481
21-02-2023,2,store_5,rolls/buns,3.629861817
22-02-2023,2,store_5,rolls/buns,3.690702394
23-02-2023,2,store_5,rolls/buns,3.78159821
24-02-2023,2,store_5,rolls/buns,3.866768261
25-02-2023,2,store_5,rolls/buns,3.901554869
26-02-2023,2,store_5,rolls/buns,3.491610742
27-02-2023,2,store_5,rolls/buns,3.684397273
28-02-2023,2,store_5,rolls/buns,3.639025427
01-03-2023,3,store_5,rolls/buns,3.864344649
02-03-2023,3,store_5,rolls/buns,3.948322172
03-03-2023,3,store_5,rolls/buns,3.978521671
04-03-2023,3,store_5,rolls/buns,4.040339563
05-03-2023,3,store_5,rolls/buns,3.674520147
06-03-2023,3,store_5,rolls/buns,3.806724803
07-03-2023,3,store_5,rolls/buns,3.847058875
08-03-2023,3,store_5,rolls/buns,3.881598087
09-03-2023,3,store_5,rolls/buns,3.911870848
10-03-2023,3,store_5,rolls/buns,4.011726051
11-03-2023,3,store_5,rolls/buns,4.05935747
12-03-2023,3,store_5,rolls/buns,3.674935486
13-03-2023,3,store_5,rolls/buns,3.814402832
14-03-2023,3,store_5,rolls/buns,3.855710752
15-03-2023,3,store_5,rolls/buns,3.90391467
16-03-2023,3,store_5,rolls/buns,3.956466619
17-03-2023,3,store_5,rolls/buns,4.024400201
18-03-2023,3,store_5,rolls/buns,4.042004222
19-03-2023,3,store_5,rolls/buns,3.67694188
20-03-2023,3,store_5,rolls/buns,3.813657081
21-03-2023,3,store_5,rolls/buns,3.839445609
22-03-2023,3,store_5,rolls/buns,3.891579535
23-03-2023,3,store_5,rolls/buns,3.954586043
24-03-2023,3,store_5,rolls/buns,4.016502254
25-03-2023,3,store_5,rolls/buns,4.06674676
26-03-2023,3,store_5,rolls/buns,3.671101844
27-03-2023,3,store_5,rolls/buns,3.82167549
28-03-2023,3,store_5,rolls/buns,3.822088231
29-03-2023,3,store_5,rolls/buns,3.888654847
30-03-2023,3,store_5,rolls/buns,3.936953241
31-03-2023,3,store_5,rolls/buns,3.983775162
01-01-2023,1,store_5,pastry,3.356470525
02-01-2023,1,store_5,pastry,3.501118445
03-01-2023,1,store_5,pastry,3.548006945
04-01-2023,1,store_5,pastry,3.637229208
05-01-2023,1,store_5,pastry,3.666086778
06-01-2023,1,store_5,pastry,3.747352015
07-01-2023,1,store_5,pastry,3.799639581
08-01-2023,1,store_5,pastry,3.352305208
09-01-2023,1,store_5,pastry,3.514967805
10-01-2023,1,store_5,pastry,3.541699216
11-01-2023,1,store_5,pastry,3.584264856
12-01-2023,1,store_5,pastry,3.671695453
13-01-2023,1,store_5,pastry,3.786605625
14-01-2023,1,store_5,pastry,3.761588781
15-01-2023,1,store_5,pastry,3.408888509
16-01-2023,1,store_5,pastry,3.534492995
17-01-2023,1,store_5,pastry,3.538340474
18-01-2023,1,store_5,pastry,3.625711163
19-01-2023,1,store_5,pastry,3.668456268
20-01-2023,1,store_5,pastry,3.710507527
21-01-2023,1,store_5,pastry,3.772766526
22-01-2023,1,store_5,pastry,3.339043044
23-01-2023,1,store_5,pastry,3.517827179
24-01-2023,1,store_5,pastry,3.517661174
25-01-2023,1,store_5,pastry,3.60529542
26-01-2023,1,store_5,pastry,3.635662635
27-01-2023,1,store_5,pastry,3.727172534
28-01-2023,1,store_5,pastry,3.75729561
29-01-2023,1,store_5,pastry,3.364163976
30-01-2023,1,store_5,pastry,3.521991087
31-01-2023,1,store_5,pastry,3.532652068
01-02-2023,2,store_5,pastry,3.670893568
02-02-2023,2,store_5,pastry,3.768528814
03-02-2023,2,store_5,pastry,3.82409615
04-02-2023,2,store_5,pastry,3.865167874
05-02-2023,2,store_5,pastry,3.463250132
06-02-2023,2,store_5,pastry,3.63995174
07-02-2023,2,store_5,pastry,3.640672908
08-02-2023,2,store_5,pastry,3.738342371
09-02-2023,2,store_5,pastry,3.773552985
10-02-2023,2,store_5,pastry,3.82927645
11-02-2023,2,store_5,pastry,3.878080016
12-02-2023,2,store_5,pastry,3.454997399
13-02-2023,2,store_5,pastry,3.639922124
14-02-2023,2,store_5,pastry,3.662376665
15-02-2023,2,store_5,pastry,3.701401972
16-02-2023,2,store_5,pastry,3.778514631
17-02-2023,2,store_5,pastry,3.828680684
18-02-2023,2,store_5,pastry,3.916045473
19-02-2023,2,store_5,pastry,3.463436646
20-02-2023,2,store_5,pastry,3.619373811
21-02-2023,2,store_5,pastry,3.617689332
22-02-2023,2,store_5,pastry,3.721154566
23-02-2023,2,store_5,pastry,3.778992661
24-02-2023,2,store_5,pastry,3.819322153
25-02-2023,2,store_5,pastry,3.911426573
26-02-2023,2,store_5,pastry,3.547010653
27-02-2023,2,store_5,pastry,3.634302701
28-02-2023,2,store_5,pastry,3.619213077
01-03-2023,3,store_5,pastry,3.871411966
02-03-2023,3,store_5,pastry,3.977512274
03-03-2023,3,store_5,pastry,3.970955284
04-03-2023,3,store_5,pastry,4.018889684
05-03-2023,3,store_5,pastry,3.641765787
06-03-2023,3,store_5,pastry,3.82087276
07-03-2023,3,store_5,pastry,3.839295468
08-03-2023,3,store_5,pastry,3.921679396
09-03-2023,3,store_5,pastry,3.967267053
10-03-2023,3,store_5,pastry,4.006137577
11-03-2023,3,store_5,pastry,4.074431959
12-03-2023,3,store_5,pastry,3.672200217
13-03-2023,3,store_5,pastry,3.818978383
14-03-2023,3,store_5,pastry,3.821861318
15-03-2023,3,store_5,pastry,3.896375428
16-03-2023,3,store_5,pastry,3.975834889
17-03-2023,3,store_5,pastry,4.032760367
18-03-2023,3,store_5,pastry,4.044278409
19-03-2023,3,store_5,pastry,3.638802762
20-03-2023,3,store_5,pastry,3.801103057
21-03-2023,3,store_5,pastry,3.82253725
22-03-2023,3,store_5,pastry,3.898070029
23-03-2023,3,store_5,pastry,3.998104148
24-03-2023,3,store_5,pastry,4.036868375
25-03-2023,3,store_5,pastry,4.0506671
26-03-2023,3,store_5,pastry,3.646850914
27-03-2023,3,store_5,pastry,3.773658971
28-03-2023,3,store_5,pastry,3.801638818
29-03-2023,3,store_5,pastry,3.89405467
30-03-2023,3,store_5,pastry,3.972906782
31-03-2023,3,store_5,pastry,3.982418958
01-01-2023,1,store_5,pork,3.614123757
02-01-2023,1,store_5,pork,3.755441025
03-01-2023,1,store_5,pork,3.790978426
04-01-2023,1,store_5,pork,3.859328996
05-01-2023,1,store_5,pork,3.938041776
06-01-2023,1,store_5,pork,3.965356726
07-01-2023,1,store_5,pork,4.051187933
08-01-2023,1,store_5,pork,3.659244349
09-01-2023,1,store_5,pork,3.805437177
10-01-2023,1,store_5,pork,3.826227888
11-01-2023,1,store_5,pork,3.880511395
12-01-2023,1,store_5,pork,3.936878868
13-01-2023,1,store_5,pork,3.980019646
14-01-2023,1,store_5,pork,4.09204003
15-01-2023,1,store_5,pork,3.638938174
16-01-2023,1,store_5,pork,3.827835362
17-01-2023,1,store_5,pork,3.806645915
18-01-2023,1,store_5,pork,3.887492418
19-01-2023,1,store_5,pork,3.920510131
20-01-2023,1,store_5,pork,3.982945137
21-01-2023,1,store_5,pork,4.081949636
22-01-2023,1,store_5,pork,3.674755257
23-01-2023,1,store_5,pork,3.778204568
24-01-2023,1,store_5,pork,3.780811003
25-01-2023,1,store_5,pork,3.862336778
26-01-2023,1,store_5,pork,3.947551121
27-01-2023,1,store_5,pork,3.984171238
28-01-2023,1,store_5,pork,4.031363689
29-01-2023,1,store_5,pork,3.644077196
30-01-2023,1,store_5,pork,3.77807622
31-01-2023,1,store_5,pork,3.790688169
01-02-2023,2,store_5,pork,3.962636416
02-02-2023,2,store_5,pork,4.041158728
03-02-2023,2,store_5,pork,4.091116644
04-02-2023,2,store_5,pork,4.167064545
05-02-2023,2,store_5,pork,3.751877409
06-02-2023,2,store_5,pork,3.926724887
07-02-2023,2,store_5,pork,3.906106196
08-02-2023,2,store_5,pork,3.964742362
09-02-2023,2,store_5,pork,3.994724864
10-02-2023,2,store_5,pork,4.061802903
11-02-2023,2,store_5,pork,4.137738488
12-02-2023,2,store_5,pork,3.749279331
13-02-2023,2,store_5,pork,3.89896401
14-02-2023,2,store_5,pork,3.919765547
15-02-2023,2,store_5,pork,3.959087036
16-02-2023,2,store_5,pork,4.044726645
17-02-2023,2,store_5,pork,4.08162233
18-02-2023,2,store_5,pork,4.184281936
19-02-2023,2,store_5,pork,3.781884209
20-02-2023,2,store_5,pork,3.889480715
21-02-2023,2,store_5,pork,3.947495027
22-02-2023,2,store_5,pork,3.976927984
23-02-2023,2,store_5,pork,4.042517893
24-02-2023,2,store_5,pork,4.047816936
25-02-2023,2,store_5,pork,4.143881163
26-02-2023,2,store_5,pork,3.770740858
27-02-2023,2,store_5,pork,3.912231633
28-02-2023,2,store_5,pork,3.917609056
01-03-2023,3,store_5,pork,4.17552527
02-03-2023,3,store_5,pork,4.248614682
03-03-2023,3,store_5,pork,4.300991392
04-03-2023,3,store_5,pork,4.325033247
05-03-2023,3,store_5,pork,3.952713873
06-03-2023,3,store_5,pork,4.061991696
07-03-2023,3,store_5,pork,4.081590898
08-03-2023,3,store_5,pork,4.16385431
09-03-2023,3,store_5,pork,4.249962739
10-03-2023,3,store_5,pork,4.27608535
11-03-2023,3,store_5,pork,4.338331386
12-03-2023,3,store_5,pork,3.939428979
13-03-2023,3,store_5,pork,4.113398685
14-03-2023,3,store_5,pork,4.116263856
15-03-2023,3,store_5,pork,4.17603359
16-03-2023,3,store_5,pork,4.218356113
17-03-2023,3,store_5,pork,4.245282933
18-03-2023,3,store_5,pork,4.353894614
19-03-2023,3,store_5,pork,3.932322227
20-03-2023,3,store_5,pork,4.088251223
21-03-2023,3,store_5,pork,4.070291858
22-03-2023,3,store_5,pork,4.144707082
23-03-2023,3,store_5,pork,4.231456388
24-03-2023,3,store_5,pork,4.298170328
25-03-2023,3,store_5,pork,4.358182885
26-03-2023,3,store_5,pork,3.923233165
27-03-2023,3,store_5,pork,4.086476607
28-03-2023,3,store_5,pork,4.086935862
29-03-2023,3,store_5,pork,4.180429039
30-03-2023,3,store_5,pork,4.267812262
31-03-2023,3,store_5,pork,4.295408088
01-01-2023,1,store_5,vegetables,3.236190976
02-01-2023,1,store_5,vegetables,3.353016677
03-01-2023,1,store_5,vegetables,3.405793538
04-01-2023,1,store_5,vegetables,3.479089857
05-01-2023,1,store_5,vegetables,3.521754297
06-01-2023,1,store_5,vegetables,3.556110784
07-01-2023,1,store_5,vegetables,3.60110539
08-01-2023,1,store_5,vegetables,3.279137696
09-01-2023,1,store_5,vegetables,3.427849213
10-01-2023,1,store_5,vegetables,3.440540416
11-01-2023,1,store_5,vegetables,3.461973515
12-01-2023,1,store_5,vegetables,3.507316979
13-01-2023,1,store_5,vegetables,3.615092833
14-01-2023,1,store_5,vegetables,3.597587298
15-01-2023,1,store_5,vegetables,3.248130968
16-01-2023,1,store_5,vegetables,3.439119181
17-01-2023,1,store_5,vegetables,3.381799949
18-01-2023,1,store_5,vegetables,3.456985594
19-01-2023,1,store_5,vegetables,3.520185977
20-01-2023,1,store_5,vegetables,3.594200081
21-01-2023,1,store_5,vegetables,3.661846539
22-01-2023,1,store_5,vegetables,3.261071835
23-01-2023,1,store_5,vegetables,3.373235219
24-01-2023,1,store_5,vegetables,3.383435594
25-01-2023,1,store_5,vegetables,3.443054992
26-01-2023,1,store_5,vegetables,3.485355776
27-01-2023,1,store_5,vegetables,3.606875402
28-01-2023,1,store_5,vegetables,3.655031394
29-01-2023,1,store_5,vegetables,3.307262006
30-01-2023,1,store_5,vegetables,3.418538082
31-01-2023,1,store_5,vegetables,3.420710203
01-02-2023,2,store_5,vegetables,3.578220502
02-02-2023,2,store_5,vegetables,3.654932922
03-02-2023,2,store_5,vegetables,3.72155787
04-02-2023,2,store_5,vegetables,3.814197203
05-02-2023,2,store_5,vegetables,3.390757083
06-02-2023,2,store_5,vegetables,3.533884046
07-02-2023,2,store_5,vegetables,3.512971587
08-02-2023,2,store_5,vegetables,3.548586008
09-02-2023,2,store_5,vegetables,3.650477326
10-02-2023,2,store_5,vegetables,3.693954835
11-02-2023,2,store_5,vegetables,3.751111649
12-02-2023,2,store_5,vegetables,3.31465385
13-02-2023,2,store_5,vegetables,3.510501234
14-02-2023,2,store_5,vegetables,3.496917322
15-02-2023,2,store_5,vegetables,3.606919754
16-02-2023,2,store_5,vegetables,3.650623523
17-02-2023,2,store_5,vegetables,3.69933864
18-02-2023,2,store_5,vegetables,3.760896069
19-02-2023,2,store_5,vegetables,3.332830769
20-02-2023,2,store_5,vegetables,3.512881683
21-02-2023,2,store_5,vegetables,3.497489129
22-02-2023,2,store_5,vegetables,3.565056408
23-02-2023,2,store_5,vegetables,3.611309789
24-02-2023,2,store_5,vegetables,3.687312091
25-02-2023,2,store_5,vegetables,3.749946397
26-02-2023,2,store_5,vegetables,3.337466439
27-02-2023,2,store_5,vegetables,3.510024305
28-02-2023,2,store_5,vegetables,3.505884116
01-03-2023,3,store_5,vegetables,3.763093078
02-03-2023,3,store_5,vegetables,3.793544274
03-03-2023,3,store_5,vegetables,3.893079701
04-03-2023,3,store_5,vegetables,3.971850664
05-03-2023,3,store_5,vegetables,3.562773832
06-03-2023,3,store_5,vegetables,3.699767121
07-03-2023,3,store_5,vegetables,3.688454109
08-03-2023,3,store_5,vegetables,3.795424271
09-03-2023,3,store_5,vegetables,3.810718464
10-03-2023,3,store_5,vegetables,3.868672219
11-03-2023,3,store_5,vegetables,3.93191543
12-03-2023,3,store_5,vegetables,3.536142222
13-03-2023,3,store_5,vegetables,3.678705867
14-03-2023,3,store_5,vegetables,3.664320634
15-03-2023,3,store_5,vegetables,3.726527553
16-03-2023,3,store_5,vegetables,3.788999296
17-03-2023,3,store_5,vegetables,3.865944884
18-03-2023,3,store_5,vegetables,3.88102057
19-03-2023,3,store_5,vegetables,3.501828555
20-03-2023,3,store_5,vegetables,3.61910805
21-03-2023,3,store_5,vegetables,3.685146737
22-03-2023,3,store_5,vegetables,3.794589064
23-03-2023,3,store_5,vegetables,3.841756277
24-03-2023,3,store_5,vegetables,3.902503742
25-03-2023,3,store_5,vegetables,3.958784491
26-03-2023,3,store_5,vegetables,3.532255105
27-03-2023,3,store_5,vegetables,3.675177564
28-03-2023,3,store_5,vegetables,3.665306522
29-03-2023,3,store_5,vegetables,3.744412767
30-03-2023,3,store_5,vegetables,3.829491665
31-03-2023,3,store_5,vegetables,3.859465757
01-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.615875913
02-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.758850092
03-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.7731097
04-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.870935509
05-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.894578963
06-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.961544412
07-01-2023,1,store_5,High Fiber Tomato Basil Soup,4.023714521
08-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.632377707
09-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.763239575
10-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.738431234
11-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.846480823
12-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.87565471
13-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.941319914
14-01-2023,1,store_5,High Fiber Tomato Basil Soup,4.000358977
15-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.621525398
16-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.743165238
17-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.770362074
18-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.834679783
19-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.877510197
20-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.968938438
21-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.973443491
22-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.594979641
23-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.767370364
24-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.722765399
25-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.804778424
26-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.851591906
27-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.933302076
28-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.980461146
29-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.607792026
30-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.753098316
31-01-2023,1,store_5,High Fiber Tomato Basil Soup,3.743405298
01-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.922462574
02-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.985653617
03-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.046860327
04-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.081572842
05-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.709638252
06-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.884310126
07-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.866051595
08-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.935323359
09-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.003247757
10-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.069401562
11-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.092010982
12-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.678820585
13-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.872970773
14-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.863266049
15-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.941109739
16-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.992096679
17-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.066615514
18-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.098481849
19-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.728578125
20-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.869024563
21-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.867486153
22-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.931261973
23-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.007015323
24-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.089508033
25-02-2023,2,store_5,High Fiber Tomato Basil Soup,4.144460733
26-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.726534728
27-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.865743379
28-02-2023,2,store_5,High Fiber Tomato Basil Soup,3.821710979
01-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.105922005
02-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.133620534
03-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.220472635
04-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.287698869
05-03-2023,3,store_5,High Fiber Tomato Basil Soup,3.891832697
06-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.042537915
07-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.02893317
08-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.114752966
09-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.198712289
10-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.246139441
11-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.286479047
12-03-2023,3,store_5,High Fiber Tomato Basil Soup,3.90405558
13-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.037220245
14-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.012771062
15-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.103272601
16-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.156970024
17-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.216819307
18-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.25650807
19-03-2023,3,store_5,High Fiber Tomato Basil Soup,3.890025862
20-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.033946447
21-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.020580987
22-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.123367595
23-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.199420023
24-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.246796416
25-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.281156493
26-03-2023,3,store_5,High Fiber Tomato Basil Soup,3.899550663
27-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.027491222
28-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.041538231
29-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.09636056
30-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.206258134
31-03-2023,3,store_5,High Fiber Tomato Basil Soup,4.228270606
01-01-2023,1,store_5,curd cheese,3.544933367
02-01-2023,1,store_5,curd cheese,3.702933771
03-01-2023,1,store_5,curd cheese,3.668022615
04-01-2023,1,store_5,curd cheese,3.802990126
05-01-2023,1,store_5,curd cheese,3.812068819
06-01-2023,1,store_5,curd cheese,3.893616217
07-01-2023,1,store_5,curd cheese,3.952295102
08-01-2023,1,store_5,curd cheese,3.509970681
09-01-2023,1,store_5,curd cheese,3.690141207
10-01-2023,1,store_5,curd cheese,3.68365249
11-01-2023,1,store_5,curd cheese,3.771249091
12-01-2023,1,store_5,curd cheese,3.811449468
13-01-2023,1,store_5,curd cheese,3.906653662
14-01-2023,1,store_5,curd cheese,3.971228006
15-01-2023,1,store_5,curd cheese,3.556783504
16-01-2023,1,store_5,curd cheese,3.705901494
17-01-2023,1,store_5,curd cheese,3.699529704
18-01-2023,1,store_5,curd cheese,3.791125549
19-01-2023,1,store_5,curd cheese,3.846066436
20-01-2023,1,store_5,curd cheese,3.91946296
21-01-2023,1,store_5,curd cheese,3.963985518
22-01-2023,1,store_5,curd cheese,3.538232964
23-01-2023,1,store_5,curd cheese,3.698176574
24-01-2023,1,store_5,curd cheese,3.686223953
25-01-2023,1,store_5,curd cheese,3.75263135
26-01-2023,1,store_5,curd cheese,3.869965055
27-01-2023,1,store_5,curd cheese,3.867918307
28-01-2023,1,store_5,curd cheese,3.959500898
29-01-2023,1,store_5,curd cheese,3.540222576
30-01-2023,1,store_5,curd cheese,3.693946082
31-01-2023,1,store_5,curd cheese,3.716015325
01-02-2023,2,store_5,curd cheese,3.911376115
02-02-2023,2,store_5,curd cheese,3.939102199
03-02-2023,2,store_5,curd cheese,3.982875608
04-02-2023,2,store_5,curd cheese,4.07448803
05-02-2023,2,store_5,curd cheese,3.642079031
06-02-2023,2,store_5,curd cheese,3.80064402
07-02-2023,2,store_5,curd cheese,3.821003301
08-02-2023,2,store_5,curd cheese,3.872759992
09-02-2023,2,store_5,curd cheese,3.930252757
10-02-2023,2,store_5,curd cheese,4.008018627
11-02-2023,2,store_5,curd cheese,4.079153635
12-02-2023,2,store_5,curd cheese,3.67533957
13-02-2023,2,store_5,curd cheese,3.826883108
14-02-2023,2,store_5,curd cheese,3.844832429
15-02-2023,2,store_5,curd cheese,3.884836724
16-02-2023,2,store_5,curd cheese,3.932157843
17-02-2023,2,store_5,curd cheese,4.025311251
18-02-2023,2,store_5,curd cheese,4.05694182
19-02-2023,2,store_5,curd cheese,3.661409432
20-02-2023,2,store_5,curd cheese,3.824190473
21-02-2023,2,store_5,curd cheese,3.881796299
22-02-2023,2,store_5,curd cheese,3.864821428
23-02-2023,2,store_5,curd cheese,3.945114582
24-02-2023,2,store_5,curd cheese,4.020706979
25-02-2023,2,store_5,curd cheese,4.024556937
26-02-2023,2,store_5,curd cheese,3.651394269
27-02-2023,2,store_5,curd cheese,3.767265009
28-02-2023,2,store_5,curd cheese,3.792124737
01-03-2023,3,store_5,curd cheese,4.03194691
02-03-2023,3,store_5,curd cheese,4.135526608
03-03-2023,3,store_5,curd cheese,4.203024293
04-03-2023,3,store_5,curd cheese,4.21610691
05-03-2023,3,store_5,curd cheese,3.854083765
06-03-2023,3,store_5,curd cheese,3.985611904
07-03-2023,3,store_5,curd cheese,3.99541671
08-03-2023,3,store_5,curd cheese,4.046607487
09-03-2023,3,store_5,curd cheese,4.134121391
10-03-2023,3,store_5,curd cheese,4.230963149
11-03-2023,3,store_5,curd cheese,4.256202185
12-03-2023,3,store_5,curd cheese,3.832218749
13-03-2023,3,store_5,curd cheese,4.002878662
14-03-2023,3,store_5,curd cheese,4.003132314
15-03-2023,3,store_5,curd cheese,4.03765685
16-03-2023,3,store_5,curd cheese,4.131173012
17-03-2023,3,store_5,curd cheese,4.184656678
18-03-2023,3,store_5,curd cheese,4.273529429
19-03-2023,3,store_5,curd cheese,3.843043129
20-03-2023,3,store_5,curd cheese,4.021399161
21-03-2023,3,store_5,curd cheese,3.988559636
22-03-2023,3,store_5,curd cheese,4.028916001
23-03-2023,3,store_5,curd cheese,4.102445397
24-03-2023,3,store_5,curd cheese,4.170509966
25-03-2023,3,store_5,curd cheese,4.200223122
26-03-2023,3,store_5,curd cheese,3.815909993
27-03-2023,3,store_5,curd cheese,3.940313252
